1	-0.0123975962319116	0.0866800772465925	0.12952708780958	0.197489690052525	1	0.0400111111111111	0.591188888888889	0.152972222222222	1	0.184011111111111	0.5976	1	0.2573	1
1	NA	0.0889743045189996	NA	0.578278986512028	1	NA	NA	NA	1	NA	0.4777	1	NA	1
1	NA	0.0564267477105188	NA	0.284737498098515	1	NA	NA	NA	1	NA	0.53815	1	NA	1
1	-0.416878095019082	-0.0423370785270022	-0.139500990674411	0.135999137832885	1	NA	NA	NA	1	NA	NA	1	NA	1
1	-0.065348387131523	-0.0445199951152805	0.0174355266827295	0.138568389828126	1	0.220183333333333	0.3318	0.10015	1	0.181833333333333	0.4718	1	0.1029	1
1	0.122546523284254	-0.195902034660016	0.154998500284808	0.291782962169474	1	0.191983261	0.609850653	0.3772196255	1	0.2374991995	0.39	1	0.3091260525	1
1	-0.0636087204618802	-0.0202596881673465	0.0381911549121879	0.303735251573083	1	0.3313	0.6415	0.2558	1	0.2216	0.4711	1	0.3959	1
1	-0.120283992626653	0.0822123562287763	-0.0891075248318951	0.120540993600343	1	0.2926	0.7016	0.1778	1	0.2357	0.669	1	0.3072	1
1	0.0910392168377186	0.000754968913259353	0.12185316471959	0.169011153747593	1	0.296	0.553	0.3015	1	0.18	0.56	1	0.19	1
1	0.0111899700754686	0.0656091519755406	-0.0030565073690342	0.00296464264789415	1	0.0724726961428571	0.617963813571429	0.0995515252857143	1	0.0142822546190476	0.486252516	1	0.225608321821429	1
1	NA	NA	NA	0.0951850004727798	1	NA	NA	NA	1	NA	NA	1	NA	1
1	NA	0.0228143125789482	NA	0.141247881277685	1	NA	NA	NA	1	NA	0.5519	1	NA	1
1	NA	0.0510332879657109	NA	0.1068579245395	1	NA	NA	NA	1	NA	NA	1	NA	1
1	NA	0.0524786524935842	NA	0.0417212815702253	1	NA	NA	NA	1	NA	NA	1	NA	1
1	0.0372974915710204	0.0363527891259399	-0.0262192807613652	0.135742415751506	1	-0.216758922095238	0.615428571428571	-0.157613142857143	1	-0.16673193647619	0.5975	1	-0.175896928571429	1
1	0.06414396001081	0.0140402385436458	-0.015015699050824	0.134442237902729	1	0.2973	0.4381	0.2894	1	0.1654	0.4413	1	0.1741	1
1	0.0925562690914834	-0.102700684550819	0.0339883696471303	0	1	0.298	0.5481	0.23	1	0.1204	0.2603	1	0.242	1
